day_number,name,hagiography,url,weight
264,Празник на иконата на Пресвета Богородица во Калишта,"Во манастирот на Пресвета Богородица близу селото Калишта, западно од Струга, Пресвета Богородица ја покажуваше својата сила и милост низ могубројни чуда. Мнозина болни беа исцелени чудотворно, а разбојниците што намислуваа да го ограбуваат или осквернат манастирот беа луто казнувани од невидлива сила. Во храмот се наоѓа и чудотворна икона на Пресвета Богородица, а во близина има две исцелителни води: на Свети Петар и на Свети Ананија. Недалеку од главниот храм има пештера и во неа параклис посветен на Свети Атанасиј.",http://mpc.org.mk/Kalendar/prolog.asp?id=1792,1
264,Празникот на иконата на Пресвета Богородица Почајевска,"Во Волињската губернија во Почајево се наоѓа прочуен манастир на Пресвета Богородица, каде што Мајка Божја најпрво му се јави околу 1340 г. на еден од двајцата монаси што се подвизуваа во една пештера. Оттогаш местото стана непресушен извор на многубројни чудесни настани.",http://mpc.org.mk/Kalendar/prolog.asp?id=1793,0
265,Светите Јоаким и Ана,"Свети Јоаким беше син на Варпафир, од Јудиното колено, и потомок на царот Давид. Ана беше ќерка на свештеникот Матан, од коленото Левиево, како и првосвештеникот Арон. Тој Матан имаше три ќерки: Марија, Совија и Ана. Марија се омажи во Витлеем и ја роди Саломија; Совија се омажи исто така во Витлеем и ја роди Елисавета, мајката на Свети Јован Предвесник; а Ана се омажи во Назарет за Јоаким и во својата старост Ја роди Пресвета Богородица. Јоаким и Ана живееја во брак педесет години и беа бесплодни. Живеја богоугодно и тивко и од сите свои приходи само една третина употребуваа за себе, другата им ја раздаваа на сиромасите, а третата ја жртвуваа во храмот. А беа доволно имотни. Еднаш на старост, кога одеа да Му принесат жртва на Бога во храмот, првосвештеникот Исахар го укори Јоаким: „Не си достоен од твојата рака да се прими дар, бидејќи си бездетен.“ Така и другите што имаа деца го туркаа Јоаким зад себе како недостоен. Тоа многу ги нажали овие две стари души, па дома се вратија во голема тага. Тогаш обајцата припаднаа на молитва кон Бога за и ним да им направи чудо како некогаш на Авраам и Сара и да им подари едно дете за утеха во староста. Бог им го испрати Својот ангел, којшто им го објави раѓањето на нивната преблагословена ќерка, со Која ќе се благословат сите народи на земјата и преку Која ќе дојде спасението на светот. И Ана зачна веднаш и во деветтиот месец Ја роди Пресветата Дева Марија. Свети Јоаким поживеа на земјата осумдесет, а Ана седумдесет и девет години и се преставија кај Господ.",http://mpc.org.mk/Kalendar/prolog.asp?id=1794,1
265,Спомен на Третиот Вселенски Собор,"Овој Собор се состана во 431 година во Ефес, во времето на царот Теодосиј Помладиот. На Соборот присуствуваа двесте отци. Овој Собор го осуди Несториј, Цариградскиот патријарх, заради еретичкото учење за Пресвета Дева Марија и за раѓањето на Господ. Имено, Несториј не сакаше да Ја нарекува Пресветата Дева Богородица, туку Христородица. Со осудата на Несториј Светите отци утврдија Пресветата Дева да се именува Богородица. Освен тоа, ги потврдија одлуките на Првиот и Вториот Вселенски Собор, особено Никејо–Цариградскиот Символ на Верата и заповедаа никој да не смее од овој символ ниту нешто да одзема ниту да додава.",http://mpc.org.mk/Kalendar/prolog.asp?id=1795,1
265,Светиот маченик Севиријан,"Севастиски благородник. Во времето на мачењето на четириесеттемина маченици во Севастија (под 9 март), тој нив ги посетуваше во затворот и ги храбреше и им служеше. После нивната славна смрт и самиот беше фатен, биен и мачен за Христа и најпосле го обесија на дрво со еден тежок камен на вратот, а со друг на ногата. Го предаде својот дух вознесувајќи Му благодарност на Бога, во времето на царот Ликиниј, во 320 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1796,0
265,Свети Теофан Исповедник и Постник,После богоугоден живот и страдање за Христа се упокои мирно во 299 година.,http://mpc.org.mk/Kalendar/prolog.asp?id=1797,0
265,Свети Никита угодник Божји,"Живееше во Цариград, во 12 век. Со својот живот толку Му угоди на Бога, што пред него црковната врата се отвараше сама и кандилата се палеа сами од себе. Толку беше силна неговата молитва. По желба на некој ѓакон Созонт и по молитвата на Никита, ним двајцата им се јавил од оној свет некој свештеник со којшто Созонт бил скаран и останал неизмирен. Им се јавил најнапред еден ред свештеници во бели одежди, а потоа друг ред, во црвени одежди. Меѓу нив Созонт го препозна својот соперник и се помири со него. Ова се случи ноќе, во Влахернската црква.",http://mpc.org.mk/Kalendar/prolog.asp?id=1798,1
266,"Светите маченички Минодора, Митродора и Нимфодора","Трите се родени сестри од некое место во Витинија Азиска. Воспитани во хрситијански дух, се повлекоа од градот во пустината, сакајќи да го воздигнат својот ум кон Бога и да се ослободат од сиот лажлив свет и така да го проживеат овој век во чистота и девственост, како вистински невести Христови. Се предадоа на голем труд, пост и молитва, додека Бог не ги украси со дар на чудотворство. Кога почнаа кај нив да доаѓаат болни заради исцеленија, станаа прочуени наспроти нивната волја. Слушна за нив и кнезот Фронтон и ги довлече на суд. Кога ги виде, се зачуди од убавината на нивните лица. Бидејќи иако беа големи испоснички, и телото им беше суво, лицето им беше светло, озарено со внатрешен мир и Божествена благодат. Кнезот најпрво им ласкаше и им ветуваше да ги испрати кај царот којшто би ги омажли за свои големци, но кога се увери дека неговите ласкања и ветувања немаат никакво дејство врз овие невести на Господ Исус Христос, нареди, па прво ја мачеа Минодора, а нејзините сестри ги фрлија во затвор. После лутите маки кнезот ѝ свика на Минодора: „Принеси им жртва на боговите!“ На ова Светата маченичка одговори: „Зар не гледаш дека ништо друго и не правам туку самата себеси Му се принесувам на жртва на мојот Бог?“ Кога Света Минодора издивна во маки, тогаш кнезот ги изведе и останатите две сестри и ги постави покрај мртвото тело на Минодора, па покажувајќи на неа ги советуваше да се одречат од Христа. Но бидејќи останаа непоколебливи и нив ги уби во големи маки. Во тој миг удри гром од небото и го погуби бездушниот Фронтон со неговите слуги. Христијаните чесно ги погребаа телата на Светите маченички. Пострадаа меѓу 305 и 311 година во времето на Максимијан Галериј и се упокоија во Христовото Царство.",http://mpc.org.mk/Kalendar/prolog.asp?id=1799,1
266,Светата царица Пулхерија,"Ќерка на царот Аркадиј. Се заветуваше вечно да живее во девственост и во знак на својот завет во соборната црква подигна Чесна Трпеза од злато и скапоцени камења. Соцаруваше со својот брат Теодосиј Помладиот. Голема ревнителка за христијанската вера. На нејзино настојување е свикан Третиот Вселенски Собор во Ефес, којшто ја осуди Несториевата ерес. Таа ја изгради прочуената црква на Пресвета Богородица во Влахерна во Цариград. По смртта на Теодосиј се венча со новоизбраниот цар Маркијан, но живееше со него како со брат. Таа ги пронајде моштите на Светите четириесет Севастиски маченици. Се упокои во Господ на 10 септември, во педесет и петтата година од животот.",http://mpc.org.mk/Kalendar/prolog.asp?id=1800,1
266,"Свети Аполос, Лукиј и Климент","Апостоли од Седумдесеттемина. Аполос (Дела 18, 24 – 25), беше епископ во Смирна, пред Св. Поликарп. Свети Лукиј (Рим. 16, 21) беше епископ во Лаодикија. Свети Климент во Сардика.",http://mpc.org.mk/Kalendar/prolog.asp?id=1801,0
266,Свети три жени,"Една цариградска благородничка и нејзините две слугинки. Заедно ја презреа суетата на светот и се повлекоа во осамеништво. После подвиг од единаесет години, се упокоија во Господ.",http://mpc.org.mk/Kalendar/prolog.asp?id=1802,0
267,Свети Пафнутиј Исповедник,"Епископ Таиски во Тиваида Мисирска. За православната вера страдаше многу; еретиците му го избија едното око и му ја скршија левата нога. Учествуваше на Првиот Вселенски Собор, со голема сила побивајќи ја Ариевата ерес. Царот Константин многу го ценеше и често го целиваше во она избодено око. На Соборот стана одлучно против западните претставници коишто предлагаа на мирските свештеници наполно да им се забрани брак. Целиот свој живот беше девствен.",http://mpc.org.mk/Kalendar/prolog.asp?id=1804,1
267,Преподобен Ефросин готвач,"Прост човек, но Божји човек. Служеше како готвач во еден Аморејски манастир во 9 век. Духовникот на тој манастир една ноќ се виде себеси во Рајот и таму го здогледа Ефросин. Ефросин му избра три рајски јаболка и му ги подари. Кога се разбуди, духовникот покрај својата перница ги најде оние три прекрасни миризливи јаболка. Брзо појде кај Ефросин и го праша: „Кај беше ноќеска, брате?“ „Таму каде што беше и ти, оче,“ му одговори блажениот угодник Божји. Тогаш духовникот им го објави целиот случај на монасите и сите ја познаа светоста и богоугодноста на Ефросин. А Ефросин, плашејќи се од славата меѓу луѓето, веднаш побегна од манастирот и се скри во пустината, каде што го помина остатокот од својот живот.",http://mpc.org.mk/Kalendar/prolog.asp?id=1805,1
267,Светата маченичка Ија,"Обвинета од идолските жреци пострада за Господа во Персија, во времето на Сапор II, во 363 година. Според преданието, при нејзината смрт се помрачило сонцето и сиот воздух се исполнил со прекрасно благоухание. Засекогаш се прослави во Господ.",http://mpc.org.mk/Kalendar/prolog.asp?id=1806,0
267,"Светите маченици Диодор, Дидим и Диомид","Биени за Христа во Лаодикија Му ги предадоа своите души на Бога, Кого Го љубеа.",http://mpc.org.mk/Kalendar/prolog.asp?id=1807,0
268,Светиот свештеномаченик Автоном,"Се оддалечи во времето на гонењето на Диоклецијан од Италија во Витинија Азиска, во местото наречено Сореос и таму долго време помина во христијански подвиг и изгради црква посветена на Светиот Архангел Михаил. Престојуваше во куќата на еден добар христијанин Корнелиј, когошто Автоном го посвети најпрво за презвитер, а потоа и за епископ. Недалеку од градот Сореос беше местото Лимна, населено само со незнабожци. Свети Автоном отиде во тоа место и набргу многумина ги просвети со Христовото Евангелие. Тоа ги озлоби незнабожците и тие еден ден јурнаа во црквата на Св. Архангел Михаил во Сореос и за време на богослужбата го убија Автоном во олтарот, а убија и многумина други христијани во храмот. Во времето на царот Константин на гробот на Св. Автоном подигна храм некој царски големец Севиријан. Двесте години после својата смрт Св. Автоном му се јави на еден војник по име Јован. Тој Јован ги откопа моштите на светителот и ги најде сосема нетлени. И мнозина болни добија здравје од светите мошти. Така Бог го прослави оној којшто Него Го прославуваше за време на животот на земјата.",http://mpc.org.mk/Kalendar/prolog.asp?id=1808,1
268,"Светиот свештеномаченик Корнут, епископ Икониски","Родум од Никомидија од селото Салата. Беше веќе сосем стар кога настана гонењето во времето на Декиј и Валеријан. Некој мачител на христијаните Перениј дојде во Никомидија и почна да трага по христијани. Христијаните излегоа од градот и се сокрија, а нивниот престарен епископ не сакаше да се повлекува, туку сам лично отиде пред Перениј и се објави себеси како христијанин. Мачителот го врза и нареди да го влечат по градот, додека од него не истече многу крв. Својата света душа ја предаде на Бога под меч.",http://mpc.org.mk/Kalendar/prolog.asp?id=1809,0
268,Светиот маченик Јулијан со четириесетмина другари,"Сите пострадаа околу 300 година. Прво беа мачени, па убиени со меч. Пред својата смрт, Св. Јулијан Го молеше Бога вака: „На оние што ќе земаат од правот мој, подај им, Господи, простување на гревовите и стивнување на страстите. Нивните полиња нека не ги напаѓаат ни штетни птици, ни скакулци, ни гасеници, ни други смртоносители, а мојот дух прими го во мир.“",http://mpc.org.mk/Kalendar/prolog.asp?id=1810,0
268,Преподобен Даниил од Тасос,Подвижник и основач на голем манастир. Современик на Св. Јоаникиј Велики. Бил присутен при посетата на Свети Јоаникиј на Тасос. Народот го молел прославениот Јоаникиј да ги ослободи од змиите. Светителот Му се помолил на Бога и змиите во огромен број јурнале во морето и се издавиле.,http://mpc.org.mk/Kalendar/prolog.asp?id=1811,1
268,"Светите маченици Македониј, Татијан и Теодул","Пострадаа за Христа во времето на Јулијан богоотстапникот, а во местото Мероса Фригиска. Беа луто мачени заради разорувањето на некоја идолска статуа. Ги печеа на железна леса сѐ додека не Му ги предадоа душите на Бога. Додека ги гореа на оган овие храбри мажи му се потсмеваа на мачителот: „Нема да пробаш од нашето месо како е испечено?“ И уште велеа, како славниот ѓакон Леонтиј: „Сврти нѐ на другата страна, зашто оваа веќе се испече!“ Гледајќи ги и слушајќи ги мачениците на огнот, нивниот мачител беше многу поисплашен и позбунет одошто тие",http://mpc.org.mk/Kalendar/prolog.asp?id=1812,1
269,Осветувањето на храмот на Христовото Воскресение,"Кога Светата царица Елена го најде Господовиот Крст во Ерусалим, во таа прилика се задржа подолго во овој Свет град и изгради цркви во Гетсиманија, во Витлеем, на Елеонската Гора, како и на други прославени места од овоземниот живот и подвиг на Исус Христос. А на Голгота, каде што и го пронајде Чесниот Крст, започна да гради огромна црква под чијшто покрив се наоѓаше и самата Черепница каде што беше распнат Господ, како и местото каде што Го погребаа. Светата царица сакаше под едно место да ги соедини местото на Неговото страдање и местото на Неговата слава. Но Елена се престави кај Господ пред да биде завршен овој величествен храм. Кога го завршија храмот, токму таа година Константин ја празнуваше триесетгодишнината од своето царување. И така и осветувањето на храмот и прославувањето на царскиот јубилеј беа прогласени за истиот ден, 13 септември, 335 година. Во тоа време во Тир заседаваше помесниот собор на епископите. И овие епископи, како и мнозина други, притекнаа во Ерусалим на торжественото осветување на храмот на Воскресението Господово. И тогаш се востанови тој ден, како ден на победа и триумф на Христовата Црква, да се споменува празнично секоја година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1813,0
269,Светиот свештеномаченик Корнилиј стотникот,"Римјанин и римски офицер во Кесарија Палестинска. Крстен од апостолот Петар, според небесно откровение (Дела 10, 1). Беше прв од незнабожците што ѝ пристапија на Божјата Црква. Дотогаш некои мислеа дека Црквата Христова е само за Евреите и за оние што го примаат еврејското обрезание. Откако се крсти, Корнилиј остави сѐ и тргна по апостолот Петар. Овој апостол подоцна го постави за епсикоп и го испрати во незнабожечкиот град Скипсеосис, каде што Свети Корнилиј претрпе многу бесчестења и мачења заради Христа, но со сила Божја го урна храмот на Аполон и го крсти кнезот на тој град, Димитриј, и двесте седумдесет и седуммина нензабожци. Откако беше известен од Бога за денот на својата смрт, тој ги повика сите христијани, ги посоветува, се помоли на Бога за нив, и мирно се престави кај Господ во својата чесна старост. Со време го заборавија неговиот гроб и стана запуштен. Но светителот му се јави на Троадскиот епископ Силуан и му јави за својот гроб, со заповед таму да подигне црква. Епископот го изврши тоа со помош на богатиот граѓанин Евгениј. Од моштите на Свети Корнилиј се извршија многубројни чуда.",http://mpc.org.mk/Kalendar/prolog.asp?id=1814,1
269,Светите маченици Макровиј и Гордијан,"Од Пафлагонија. Најпрво беа царски трапезници, но кога се објавија како христијани, царот ги протера во Скитија, каде што беа фрлени во оган, во местото Нов Дунавец, во 320 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1815,0
269,Светата маченичка Кетевана,"Царица Кехетинска. Пострада како христијанка од шахот Абас I, во 1624 година. На заповед на шахот, на главата ѝ ставија усвитен котел. Нејзиниот син Тејмураз, цар грузиски, ги положи нејзините мошти под престолот на храмот Аливердски во Грузија.",http://mpc.org.mk/Kalendar/prolog.asp?id=1816,1
269,Преподобен Еротеј,"Родум од Пелопонез, од селото Каламат. Се подвизуваше во Иверскиот манастир на Света Гора. Се одликуваше и со голема светска ученост и со строг монашки подвиг. Се грижеше да го исполни монашкото правило на Свети Арсениј: во текот на дваесет и четири часа на монахот му е доволен еден час спиење. Се упокои на островот Јура во 1745 година. Неговите мошти се чудотворни. Од нив се чува главата во Иверскиот манастир. Од допирот на светите мошти на преподобен Еротеј една жена во Цариград прогледала.",http://mpc.org.mk/Kalendar/prolog.asp?id=1817,1
270,Крстовден (Воздвижение на Чесниот Крст),"На овој ден се празнуваат два настани поврзани со Чесниот Крст: прво, пронаоѓањето на Чесниот Крст на Голгота, и второ, враќањето на Чесниот Крст од Персија во Ерусалим. Обиколувајќи ја Светата Земја Св. царица Елена намисли да го побара Чесниот Крст на Христос. Некој старец Евреин, по име Јуда, единствен знаеше за местото каде што се наоѓаше Крстот, па принуден од царицата изјави дека Крстот е закопан под храмот на Венера, којшто на Голгота го подигна царот Адријан. Царицата нареди и го разурнаа оној идолски храм, па копајќи во длабочина најдоа три крста. Додека царицата беше во недоумение како да го распознае Христовиот Крст, покрај местото поминуваше поворка со мртовец. Тогаш патријархот Макариј рече да ги полагаат крстовите редум врз мртовецот. А кога го ставија врз него третиот крст, покојникот оживе. По тоа познаа дека е тоа вистинскиот Христов крст, чесен и животворен. Потоа го положија врз една болна жена и жената оздраве. Тогаш патријархот го крена крстот за да го види сиот народ, а народот со солзи пееше: „Господи помилуј!“ Царицата Елена направи ковчег од сребро и го положи во него Чесниот Крст. Подоцна, кога царот Хозрој го зазеде Ерусалим, многумина ги одведе во ропство, а Крстот Господов го однесе во Персија. Во Персија Крстот лежеше четиринаесет години. Во 628 година грчкиот цар Ираклиј го победи Хозрој и со слава го поврати Крстот во Ерусалим. Влегувајќи во градот царот Ираклиј го носеше Крстот на своите плеќи. Но одеднаш застана и не можеше да зачекори ни чекор. Патријархот Захариј виде ангел којшто му попречуваше на царот во раскошни облеки да оди под Крстот, по оној пат по којшто Господ одеше бос и понижен. Тоа видение патријархот му го објави на царот. Тогаш царот се слече, па босоног и во бедна облека го зеде Крстот, го изнесе на Голгота и го положи во храмот на Воскресението, на радост и за утеха на целиот христијански свет.",http://mpc.org.mk/Kalendar/prolog.asp?id=1818,3
270,Светата царица Плакила,"Сопруга на царот Теодосиј Велики. Била вистинска христијанка и според умот и според делата. Особено ја украсувало помагањето на бедните и болни луѓе. Кога некои ѝ велеле дека тоа не се совпаѓа со царското достоинство, таа одговарала: „На царскиот чин му прилега да помага со пари; а моите лични трудови околу ништите, Му ги оддавам на Оној што благоизволе да ми го даде тој чин.“ Се упокои мирно во 400 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1819,0
270,Преподобниот маченик Макариј Солунски,"Ученик на Св. патријарх Нифонт, во времето кога овој пребиваше во подвиг на безмолвие во манастирот Ватопед. Макариј жеднееше по мачеништво заради Христа и испроси благослов од Св. Нифонт. Патријархот беше проѕорлив и виде дека тоа ѝ е угодно на Божјата волја, па му го благослови маченичкиот подвиг. Макариј отиде во Солун и сред една толпа Турци почна да зборува за Христос како за единствен вистинит Бог. Турците го натепаа и го фрлија во затвор. Кога го изведоа на суд, Макариј им викна на Турците: „О кога вие би ја познале вистината и би се крстиле во името на Отецот и Синот и Светиот Дух!“ Турците му ја отсекоа главата во 1527 година. Во тој миг Свети Нифонт со духот го виде од Ватопед и му објави на еден монах: „Знај, чедо, дека твојот брат Макариј денес сврши маченички и дека се вознесува на небото торжествувајќи и радувајќи се во Господа.“ По неговите молитви и ние да се удостоиме со блаженство.",http://mpc.org.mk/Kalendar/prolog.asp?id=1820,0
270,Преподобна Марија Тарсиска,"Живееше сосем развратно. Двајца монаси, патувајќи низ Тарс, отседнаа во гостилницата во којашто Марија го вршеше својот блуд. Кога им пристапи на монасите, тие ја укорија и ја оттурнаа како нечиста. Таа одеднаш се покаја и се зарече од тој час никогаш повеќе да не греши. Монасите ја поведоа со себе и ја одведоа во еден женски манастир, каде што се подвизуваше до старост. За време на животот се удостои со дар на чудотворство.",http://mpc.org.mk/Kalendar/prolog.asp?id=1821,0
271,Светиот маченик Никита,"Родум од Готите, ученик на епископот Теофил Готски, кој учествуваше на Првиот Вселенски Собор. Кога кнезот Готски Атанарик почна да ги мачи христијаните, тогаш Св. Никита застана пред кнезот и го изобличи за безбожништво и нечовечност. Мачен со страшни маки, Никита сѐ посилно ја исповедаше верата Христова и Му се молеше на Бога со благодарност. И умот непрестајно му беше воздигнат и вдлабочен кон Бога, а на градите под облеката ја држеше иконата на Пресвета Богородица со предвечниот Младенец Христос, во став на стоење кога во рацете го држи Својот крст. Св. Никита ја носеше оваа икона бидејќи Пресвета Богородица му се јави и го утеши. Најпосле мачителот го фрли Христовиот војник во оган, во којшто маченикот издивна, но неговото тело остана неповредено од огнот. Неговиот другар Маријан го пренесе телото од Готската земја (Влашка и Бесарабија) во Киликија во градот Мопсуест, каде што му изгради црква на Св. Никита и неговите чудотворни мошти ги положи во таа црква. Свети Никита пострада и се прослави во 372 година.",http://mpc.org.mk/Kalendar/prolog.asp?id=1822,2
271,Преподобен Филотеј,"Од селото Мирмикс или Марвин, во Мала Азија. Мајка му го носеше истото име, само превртено: Теофила. Тој беше презвитер и уште за време на животот голем чудотворец. Во една прилика претвори вода во вино, другпат умножи леб. Се упокои во Господ во 10 век. Моштите се пројавија како мироточиви.",http://mpc.org.mk/Kalendar/prolog.asp?id=1823,1
271,Светиот маченик Порфириј,"Родум од Мимос, актер. Најпрво пред царот Јулијан Отстапник ги исмеваше христијаните. Така еднаш исмевајќи ја христијанската тајна на Крштението на сцената се потопи себеси во вода, изговарајќи ги зборовите: „Во името на Отецот и Синот и Светиот Дух!“ Кога излезе од водата возвикна: „Сега сум христијанин!“ Сите мислеа дека се шегува како глумец, како и секогаш, но тој остана на своето, престана да ги исмева христијаните и најпосле пострада за Христа. Обезглавен во 361 година, се пресели во Царството Небесно.",http://mpc.org.mk/Kalendar/prolog.asp?id=1824,1
271,"Светите маченици Теодот, Асклијад и Максим",Трачани прочуени по потеклото. Пострадаа за Христа близу Филипопол во селото Салтис (помеѓу 305 и 311 година). Оттогаш се преселија во Царството Небесно.,http://mpc.org.mk/Kalendar/prolog.asp?id=1825,0
271,"Свети Висарион, архиепископ Лариски чудотворец",Основа манастир на Спасителот во Лариската епархија. Прославен со чудотворноста за време на животот и после смртта.,http://mpc.org.mk/Kalendar/prolog.asp?id=1826,0
271,Светиот новомаченик Јован Критски,Пострада за верата во Христа од Турците во Ефес во 1811 година.,http://mpc.org.mk/Kalendar/prolog.asp?id=1827,0
271,"Св. Јосиф, епископ Алавердски",Еден од оние дванаесет отци сириски (под 7 мај) коишто беа упатени да го проповедаат Евангелието во Кавкаските предели. Свети Јосиф мирно се престави кај Господ во 570 година. Чудотворните мошти му почиваат во Алавердската соборна црква.,http://mpc.org.mk/Kalendar/prolog.asp?id=1828,0
272,Светата великомаченичка Ефимија,"Родум од Халкидон. Татко ѝ беше сенаторот Филофрон, а мајка Теодорисија, обајцата благочестиви христијани. Ефимија беше прекрасна девица и по тело и по душа. Кога антипатот Приск устрои празник за жртвопринесување на Ареј во Халкидон, тогаш четириесет и деветмина христијани се засолнија од тоа скверно жртвопринесување и се сокрија. Но ги пронајдоа и ги изведоа пред Приск. Меѓу нив беше и Света Ефимија. Кога надмениот Приск ги запраша зошто не ѝ се покоруваат на царската заповед, тие одговорија: „И на царската и на твојата заповед треба да ѝ се покориме, ако не Му се противи на небесниот Бог; ако пак се противи на небесниот Бог, не само што не треба да ѝ се покоруваме туку треба и да ѝ се противиме.“ Тогаш Приск ги удираше на разни маки, и тоа деветнаесет дена наред, секојдневно. Дваесеттиот ден ја одвои од останатите Ефимија и почна да ѝ ласка за нејзината убавина за да ја придобие за идолопоклонството. Но бидејќи сите лаксања пропаднаа залудно, заповеда да ја мачат девицата. Ја мачеа прво на тркало, но ангел Божји ѝ се јави и го искрши тркалото. Потоа ја фрлија во огнена печка, но со Божја сила беше сочувана. Кога го видоа тоа, двајцата војници Виктор и Состен поверуваа во Христа, заради што беа фрлени пред ѕверовите и така славно го завршија својот живот. Потоа Ефимија беше фрлена во ров исполнет со вода и со секаква отровна нечистотија, но таа ја прекрсти водата кога влезе во ровот и остана неповредена. Најпосле ја изведоа пред дивите ѕверови, таа со благодарност Му се помоли на Бога и го предаде својот дух. Нејзините родители чесно го погребаа телото. Пострада во 304 година и се пресели во вечната радост. Се споменува и на 11 јули.",http://mpc.org.mk/Kalendar/prolog.asp?id=1829,1
272,Преподобен Доротеј,"Мисирски пустиножител. Цели шеесет години се подвизувал во една келија во Тиваида. Се одликуваше со необично трудољубие и со чудотворство. Дење им ѕидаше келии на новите монаси, а ноќе плетеше асури, никако не прекинувајќи ги молитвите и псалмопението.",http://mpc.org.mk/Kalendar/prolog.asp?id=1830,1
272,"Свети Кипријан, митрополит Киевски","Родум од Трново, но српски воспитаник на Атон. Се бавеше особено со преведување и препишување книги. Покровител му беше Филотеј, Патријархот Цариградски, кој кога го запозна на Света Гора, го зеде кај себе и потоа го испрати за митрополит во Киев. Како митрополит претрпе големи неволји, но сите ги поднесе благодушно и со својата плодотворна работа многу ѝ користеше на Руската Црква. Во митрополитскиот чин помина речиси триесет и шест години. Пред смртта напиша едно проштално слово, кое го прочитаа на неговиот гроб. Се упокои на 16 септември 1406 година. Неговите чудотворни мошти почиваат во Успенската црква во Москва.",http://mpc.org.mk/Kalendar/prolog.asp?id=1831,0
